,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1964,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,Caffino,43.63902121044261,-79.42528923382933,Italian Restaurant
1965,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,SCHOOL Restaurant,43.6377753703417,-79.42429737067897,Breakfast Spot
1966,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,Pet Valu,43.63908935811652,-79.42682834187295,Pet Store
1967,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,Structube,43.63983635997934,-79.42364186555774,Furniture / Home Store
1968,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,Joe Rockhead's Climbing Gym,43.636342324798676,-79.423582112592,Climbing Gym
1969,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,Brodflour,43.637535,-79.422761,Bakery
1970,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,Vogue Supper Club,43.63695126198935,-79.42544606558822,Restaurant
1971,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,Mike's Liberty Grill,43.637505073974886,-79.42464979436863,Breakfast Spot
1972,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,Lamport Stadium,43.63877791250845,-79.42353373474235,Stadium
1973,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,The Remix Project,43.63649113953229,-79.42251282693181,Performing Arts Venue
1974,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,Loco Burrito,43.637512559464255,-79.4228975016341,Burrito Place
1975,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,Uma Cafe,43.637015672046815,-79.42404784920467,Café
1976,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,Queen Supermarket,43.634264921487066,-79.42911195252461,Grocery Store
1977,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,Cinema Nightclub,43.63761384433725,-79.42388994008573,Nightclub
1978,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,RED Nightclub,43.63779407250964,-79.42375906830941,Nightclub
1979,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,Gardiner Expy & Dufferin St,43.6338,-79.42546,Intersection
1980,"West Toronto, Parkdale Village",43.6368472,-79.42819140000002,Dunn Milk Variety,43.63366724413011,-79.43154947516645,Convenience Store
1981,"North York, Upwood Park",43.71375620000001,-79.4900738,Rustic Bakery,43.7154139989748,-79.4903002864082,Bakery
1982,"North York, Upwood Park",43.71375620000001,-79.4900738,Sporty,43.71650314331055,-79.48983764648438,Basketball Court
1983,"North York, Upwood Park",43.71375620000001,-79.4900738,Maple leaf park,43.716187513283,-79.4935309549699,Park
1984,"North York, Upwood Park",43.71375620000001,-79.4900738,Mika's Trim,43.714068,-79.496113,Construction & Landscaping
1985,"York, Silverthorn",43.6911158,-79.47601329999998,Subway,43.690218303002176,-79.47404997234327,Sandwich Place
1986,"York, Silverthorn",43.6911158,-79.47601329999998,El Nahual,43.690762899999996,-79.4737993,Restaurant
1987,"York, Silverthorn",43.6911158,-79.47601329999998,2 Brothers shawarma,43.690118,-79.47515,Turkish Restaurant
1988,"York, Silverthorn",43.6911158,-79.47601329999998,Dollar Tree,43.69029620000001,-79.4746668,Discount Store
1989,"York, Silverthorn",43.6911158,-79.47601329999998,Z Bar & Grille,43.690673007106504,-79.47276425326548,Bar
1990,"York, Runnymede",43.67318529999999,-79.48726190000002,241 Pizza,43.672351093690395,-79.49263085092069,Pizza Place
1991,"York, Runnymede",43.67318529999999,-79.48726190000002,195 Jane Rocket,43.672334850841,-79.49263389979957,Bus Line
1992,"York, Runnymede",43.67318529999999,-79.48726190000002,High Park Brewery,43.66990300000001,-79.48343,Brewery
1993,"York, Runnymede",43.67318529999999,-79.48726190000002,Welcome Food Mart,43.66970140136458,-79.48349146580819,Grocery Store
1994,"York, Runnymede",43.67318529999999,-79.48726190000002,Starving Artist,43.66986,-79.48311,Breakfast Spot
1995,"West Toronto, The Junction South",43.6616083,-79.46476329999999,Lithuania Park,43.65866665347042,-79.46303844451904,Park
1996,"West Toronto, The Junction South",43.6616083,-79.46476329999999,Hole in the Wall,43.66529624102518,-79.46511783107383,Bar
1997,"West Toronto, The Junction South",43.6616083,-79.46476329999999,nodo,43.66530332162751,-79.46562068004896,Italian Restaurant
1998,"West Toronto, The Junction South",43.6616083,-79.46476329999999,Indie Alehouse,43.66547472315273,-79.46528973047275,Gastropub
1999,"West Toronto, The Junction South",43.6616083,-79.46476329999999,famous last words,43.665181,-79.468471,Speakeasy
2000,"West Toronto, The Junction South",43.6616083,-79.46476329999999,Junction Flea,43.665258286011984,-79.462867677381,Flea Market
2001,"West Toronto, The Junction South",43.6616083,-79.46476329999999,Mjölk,43.66543243668563,-79.46796194112322,Furniture / Home Store
2002,"West Toronto, The Junction South",43.6616083,-79.46476329999999,ARTiculations,43.6655499084009,-79.46719380367311,Arts & Crafts Store
2003,"West Toronto, The Junction South",43.6616083,-79.46476329999999,Playa Cabana Cantina,43.665315025633404,-79.46554803042925,Mexican Restaurant
2004,"West Toronto, The Junction South",43.6616083,-79.46476329999999,The Beet Organic Café,43.66533965738967,-79.46713655678532,Café
2005,"West Toronto, The Junction South",43.6616083,-79.46476329999999,Junction City Music Hall,43.66533428942122,-79.46625298427486,Music Venue
2006,"West Toronto, The Junction South",43.6616083,-79.46476329999999,Isaan Der,43.665310999999996,-79.468078,Thai Restaurant
2007,"West Toronto, The Junction South",43.6616083,-79.46476329999999,No Frills,43.664243,-79.468643,Grocery Store
2008,"West Toronto, The Junction South",43.6616083,-79.46476329999999,Pandemonium,43.665532862507604,-79.46693103427353,Bookstore
2009,"West Toronto, The Junction South",43.6616083,-79.46476329999999,Silk,43.66529073542964,-79.46623843808621,Thai Restaurant
2010,"West Toronto, The Junction South",43.6616083,-79.46476329999999,Cool Hand of a Girl,43.665410178206606,-79.46282167660381,Café
2011,"West Toronto, The Junction South",43.6616083,-79.46476329999999,ROUX,43.665418147198665,-79.46239204687215,Cajun / Creole Restaurant
2012,"West Toronto, The Junction South",43.6616083,-79.46476329999999,A&W,43.66552,-79.464731,Fast Food Restaurant
2013,"West Toronto, The Junction South",43.6616083,-79.46476329999999,Chica’s Nashville Hot Chicken,43.665295,-79.464888,Fried Chicken Joint
2014,"West Toronto, The Junction South",43.6616083,-79.46476329999999,Junction Grill,43.66521011890175,-79.46846083483024,Diner
2015,"West Toronto, The Junction South",43.6616083,-79.46476329999999,Pascal's Baguette & Bagels,43.665426000000004,-79.466176,Bakery
2016,"West Toronto, The Junction South",43.6616083,-79.46476329999999,La Revolucion,43.66546024899212,-79.46430756434131,Mexican Restaurant
2017,"West Toronto, The Junction South",43.6616083,-79.46476329999999,Aquila,43.664697,-79.46409799999998,Steakhouse
2018,"West Toronto, The Junction South",43.6616083,-79.46476329999999,Shoxs,43.665352769160776,-79.46356279142312,Bar
2019,"West Toronto, The Junction South",43.6616083,-79.46476329999999,Opticianado,43.665488091026866,-79.46680964185241,Miscellaneous Shop
2020,"West Toronto, Roncesvalles",43.6489597,-79.456325,Offleash Dog Trail - High Park,43.645485430697185,-79.4587469100952,Dog Run
2021,"West Toronto, Roncesvalles",43.6489597,-79.456325,La Cubana,43.650912239918185,-79.4509093698227,Cuban Restaurant
2022,"West Toronto, Roncesvalles",43.6489597,-79.456325,The Chocolateria,43.64992822697901,-79.45043667719423,Dessert Shop
2023,"West Toronto, Roncesvalles",43.6489597,-79.456325,Revue Cinema,43.65111215463428,-79.4509612383593,Movie Theater
2024,"West Toronto, Roncesvalles",43.6489597,-79.456325,Inter Steer,43.6497963100581,-79.45030983497107,Eastern European Restaurant
2025,"West Toronto, Roncesvalles",43.6489597,-79.456325,Cider House,43.65068788125521,-79.45068513648656,Restaurant
2026,"West Toronto, Roncesvalles",43.6489597,-79.456325,Scout,43.650970431954775,-79.45086621885267,Gift Shop
2027,"West Toronto, Roncesvalles",43.6489597,-79.456325,Reunion Island Coffee Bar,43.65046251706493,-79.45060981846792,Coffee Shop
2028,"West Toronto, Roncesvalles",43.6489597,-79.456325,Domani Restaurant & Wine Bar,43.649235,-79.45022900000002,Italian Restaurant
2029,"West Toronto, Roncesvalles",43.6489597,-79.456325,Likely General,43.65062189632695,-79.45063525580188,Gift Shop
2030,"West Toronto, Roncesvalles",43.6489597,-79.456325,The Local Pub and Restaurant,43.6510171734011,-79.45091108743782,Bar
2031,"West Toronto, Roncesvalles",43.6489597,-79.456325,A Good Read,43.64947021007538,-79.450339,Bookstore
2032,"West Toronto, Roncesvalles",43.6489597,-79.456325,Butler's Pantry,43.65008710183049,-79.45045784621456,Breakfast Spot
2033,"West Toronto, Swansea",43.6515706,-79.4844499,The Good Fork,43.649565340368135,-79.48402270694602,Food
2034,"West Toronto, Swansea",43.6515706,-79.4844499,Coffee Tree Roastery,43.649647351123036,-79.48343639040918,Café
2035,"West Toronto, Swansea",43.6515706,-79.4844499,The One That Got Away,43.64984188412754,-79.48261453424496,Fish & Chips Shop
2036,"West Toronto, Swansea",43.6515706,-79.4844499,Fat Bastard Burrito,43.6497791550768,-79.48289414342419,Burrito Place
2037,"West Toronto, Swansea",43.6515706,-79.4844499,Wibke's Espresso Bar,43.649131584973404,-79.48480237071466,Coffee Shop
2038,"West Toronto, Swansea",43.6515706,-79.4844499,Bryden's Pub,43.64925890136825,-79.4846509607823,Pub
2039,"West Toronto, Swansea",43.6515706,-79.4844499,DAVIDsTEA,43.65058422430477,-79.47885289769167,Tea Room
2040,"West Toronto, Swansea",43.6515706,-79.4844499,Asa Sushi,43.649901644505604,-79.4846109228881,Sushi Restaurant
2041,"West Toronto, Swansea",43.6515706,-79.4844499,Campo,43.655190999999995,-79.48706700000002,Italian Restaurant
2042,"West Toronto, Swansea",43.6515706,-79.4844499,Book City (Bloor West),43.650210805197155,-79.48122019699116,Bookstore
2043,"West Toronto, Swansea",43.6515706,-79.4844499,Falafel World,43.64980078496816,-79.48272777159343,Falafel Restaurant
2044,"West Toronto, Swansea",43.6515706,-79.4844499,Yumi Sushi,43.64989127391365,-79.4824044490675,Sushi Restaurant
2045,"West Toronto, Swansea",43.6515706,-79.4844499,Bloom Restaurant,43.65030692996379,-79.4798355748952,Latin American Restaurant
2046,"West Toronto, Swansea",43.6515706,-79.4844499,Amber European Restaurant,43.64994563414707,-79.48200902277628,French Restaurant
2047,"West Toronto, Swansea",43.6515706,-79.4844499,Booster Juice,43.64980188,-79.4836826,Juice Bar
2048,"West Toronto, Swansea",43.6515706,-79.4844499,Max's Market,43.650524622337294,-79.47914453187883,Gourmet Shop
2049,"West Toronto, Swansea",43.6515706,-79.4844499,Goodfellas Wood Oven Pizza,43.648224,-79.486356,Italian Restaurant
2050,"West Toronto, Swansea",43.6515706,-79.4844499,Subway,43.649622374302474,-79.48402761012142,Sandwich Place
2051,"West Toronto, Swansea",43.6515706,-79.4844499,Awai,43.65041203760419,-79.47847723960876,Vegetarian / Vegan Restaurant
2052,"West Toronto, Swansea",43.6515706,-79.4844499,Humber Cinema,43.64911832002547,-79.48481789910944,Indie Movie Theater
2053,"West Toronto, Swansea",43.6515706,-79.4844499,A Dark Horse,43.64953295859084,-79.48305573727471,Bar
2054,"West Toronto, Swansea",43.6515706,-79.4844499,Java Joe's,43.650424,-79.47975500000003,Café
2055,"West Toronto, Swansea",43.6515706,-79.4844499,Bloor-Jane Restaurant,43.64951305181438,-79.48407033610728,Diner
2056,"West Toronto, Swansea",43.6515706,-79.4844499,Henry VIII Ale House,43.64902448298273,-79.48492800936774,Gastropub
2057,"West Toronto, Swansea",43.6515706,-79.4844499,Heart,43.65031031540353,-79.4801245854771,Dessert Shop
2058,"West Toronto, Swansea",43.6515706,-79.4844499,Tim Hortons,43.648525791237965,-79.48506608605385,Coffee Shop
2059,"West Toronto, Swansea",43.6515706,-79.4844499,Second Cup,43.65013672753405,-79.48079476951547,Café
2060,"West Toronto, Swansea",43.6515706,-79.4844499,The Station,43.64945618546808,-79.48466682393506,Diner
2061,"West Toronto, Swansea",43.6515706,-79.4844499,Pizza Pizza,43.649311321407176,-79.48455987958097,Pizza Place
2062,"West Toronto, Swansea",43.6515706,-79.4844499,Pizzaiolo,43.64939525764269,-79.48355965141116,Pizza Place
2063,"West Toronto, Swansea",43.6515706,-79.4844499,Classico,43.649194,-79.48469899999998,Pizza Place
2064,"West Toronto, Swansea",43.6515706,-79.4844499,Supper Solved,43.64878101033568,-79.48523252831198,Restaurant
2065,"West Toronto, Swansea",43.6515706,-79.4844499,West End Mamas,43.6487032,-79.48491899999998,Health Food Store
2066,"West Toronto, Swansea",43.6515706,-79.4844499,Marlborough's,43.65010117443682,-79.48098142157025,Arts & Crafts Store
2067,"West Toronto, Swansea",43.6515706,-79.4844499,Kingsway Meat Products & Deli,43.65029869776589,-79.48082685470581,Butcher
2068,"West Toronto, Swansea",43.6515706,-79.4844499,(The New) Moksha Yoga Bloor West,43.64865814009725,-79.48524158555848,Yoga Studio
2069,"West Toronto, Swansea",43.6515706,-79.4844499,The Coffee Bouquets,43.648785,-79.48594,Coffee Shop
2070,"West Toronto, Swansea",43.6515706,-79.4844499,BloorWest Apple Specialist,43.65013183827076,-79.48080566097347,Electronics Store
2071,"West Toronto, Swansea",43.6515706,-79.4844499,George Chater Park,43.650880921663656,-79.47986125946045,Park
2072,"West Toronto, Swansea",43.6515706,-79.4844499,Think Fitness,43.64796649019104,-79.48646216806426,Gym
2073,Queen's Park,43.6623015,-79.3894938,Queen's Park,43.663946098977746,-79.39217952520833,Park
2074,Queen's Park,43.6623015,-79.3894938,Nando's,43.66172826,-79.38639146,Portuguese Restaurant
2075,Queen's Park,43.6623015,-79.3894938,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
2076,Queen's Park,43.6623015,-79.3894938,YMCA,43.662753444930885,-79.3848492869005,Gym
2077,Queen's Park,43.6623015,-79.3894938,Starbucks,43.65945605353152,-79.39041123272169,Coffee Shop
2078,Queen's Park,43.6623015,-79.3894938,Coffee Public,43.660762991493215,-79.38618409033066,Coffee Shop
2079,Queen's Park,43.6623015,-79.3894938,T-Swirl Crepe,43.663452,-79.384125,Creperie
2080,Queen's Park,43.6623015,-79.3894938,The Yoga Sanctuary,43.661499497597596,-79.38363613350755,Yoga Studio
2081,Queen's Park,43.6623015,-79.3894938,Como En Casa,43.66516,-79.384796,Mexican Restaurant
2082,Queen's Park,43.6623015,-79.3894938,Neo Coffee Bar,43.66014000000001,-79.38587,Coffee Shop
2083,Queen's Park,43.6623015,-79.3894938,Bar Volo,43.66546184849369,-79.3856915831566,Beer Bar
2084,Queen's Park,43.6623015,-79.3894938,Burrito Bandidos,43.662962178169344,-79.38395554190545,Burrito Place
2085,Queen's Park,43.6623015,-79.3894938,College Park Area,43.65975136823981,-79.3849111296569,Park
2086,Queen's Park,43.6623015,-79.3894938,Curry's Art Store Ltd.,43.66283810530194,-79.38373201352064,Arts & Crafts Store
2087,Queen's Park,43.6623015,-79.3894938,Coffee Island,43.66427089680225,-79.38697157138014,Coffee Shop
2088,Queen's Park,43.6623015,-79.3894938,401 Games,43.66362327785325,-79.3840374323983,Hobby Shop
2089,Queen's Park,43.6623015,-79.3894938,Tokyo Sushi,43.66588533093685,-79.38697684868161,Sushi Restaurant
2090,Queen's Park,43.6623015,-79.3894938,Coach House Restaurant,43.664990598532036,-79.38481415727767,Diner
2091,Queen's Park,43.6623015,-79.3894938,Flock Rotisserie + Greens,43.659167,-79.389475,Fried Chicken Joint
2092,Queen's Park,43.6623015,-79.3894938,Hart House Theatre,43.66357134217992,-79.3946163990837,Theater
2093,Queen's Park,43.6623015,-79.3894938,W Burger Bar,43.661331008356335,-79.3835570768382,Burger Joint
2094,Queen's Park,43.6623015,-79.3894938,Buddies In Bad Times Theatre,43.663058539371825,-79.38344927771267,Nightclub
2095,Queen's Park,43.6623015,-79.3894938,Starbucks,43.661527,-79.383411,Coffee Shop
2096,Queen's Park,43.6623015,-79.3894938,freshii,43.66128623053017,-79.38396405932683,Salad Place
2097,Queen's Park,43.6623015,-79.3894938,The Captain's Boil,43.6623749149796,-79.38353475807129,Seafood Restaurant
2098,Queen's Park,43.6623015,-79.3894938,Crown Princess Fine Dining 伯爵名宴,43.666454929411174,-79.38769789187712,Chinese Restaurant
2099,Queen's Park,43.6623015,-79.3894938,Wendy's,43.662820073147046,-79.38337917323223,Fast Food Restaurant
2100,Queen's Park,43.6623015,-79.3894938,Starbucks,43.658204,-79.388998,Coffee Shop
2101,Queen's Park,43.6623015,-79.3894938,Booster Juice,43.65865699,-79.38868207,Juice Bar
2102,Queen's Park,43.6623015,-79.3894938,Aroma Espresso Bar,43.658927676749364,-79.38990298985978,Café
2103,Queen's Park,43.6623015,-79.3894938,Hart House Gym,43.66417202442517,-79.39488839857403,Gym
2104,Queen's Park,43.6623015,-79.3894938,Subway,43.65913201426852,-79.39111410032399,Sandwich Place
2105,Queen's Park,43.6623015,-79.3894938,Tim Hortons,43.66103820000001,-79.39379659999999,Coffee Shop
2106,Queen's Park,43.6623015,-79.3894938,Starbucks,43.660887,-79.39372,Coffee Shop
2107,Queen's Park,43.6623015,-79.3894938,Convocation Hall,43.66082829233904,-79.39524545662506,College Auditorium
2108,Queen's Park,43.6623015,-79.3894938,Tim Hortons,43.658175,-79.3906813,Coffee Shop
2109,Queen's Park,43.6623015,-79.3894938,Tim Hortons,43.659414899999994,-79.3912214,Coffee Shop
2110,Queen's Park,43.6623015,-79.3894938,SUDS,43.65988035580764,-79.39471219966202,Bar
2111,Queen's Park,43.6623015,-79.3894938,Tim Hortons,43.658599,-79.388498,Coffee Shop
